Date,Open,High,Low,Close,Volume,Log_Returns,SMA_20
2021-03-13 00:00:00+00:00,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814,0.06599046126171279,51155.62109375
2021-03-14 00:00:00+00:00,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564,-0.03220259265928875,51410.3708984375
2021-03-15 00:00:00+00:00,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890,-0.05895520841682183,51764.5095703125
2021-03-16 00:00:00+00:00,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599,0.015929471547609104,52119.4880859375
2021-03-17 00:00:00+00:00,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191,0.03572418708035778,52708.340234375
2021-03-18 00:00:00+00:00,58893.078125,60116.25,54253.578125,57858.921875,55746041000,-0.017339151916613386,53284.2982421875
2021-03-19 00:00:00+00:00,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786,0.008394319050580128,53892.208203125
2021-03-20 00:00:00+00:00,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222,-0.0005658791253751102,54551.001953125
2021-03-21 00:00:00+00:00,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539,-0.013643904139846409,54945.6109375
2021-03-22 00:00:00+00:00,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974,-0.05345688104443305,55253.11875
2021-03-23 00:00:00+00:00,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914,0.0038401154329438564,55463.15390625
2021-03-24 00:00:00+00:00,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787,-0.03655175777765764,55673.8087890625
2021-03-25 00:00:00+00:00,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841,-0.020485432915556448,55812.6515625
2021-03-26 00:00:00+00:00,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,0.06428841931989358,56123.898046875
2021-03-27 00:00:00+00:00,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233,0.015051908974823298,56362.2390625
2021-03-28 00:00:00+00:00,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918,-0.0004068041327035923,56547.4501953125
2021-03-29 00:00:00+00:00,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027,0.03165502939331705,56693.754296875
2021-03-30 00:00:00+00:00,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432,0.020014609919984164,56839.211328125
2021-03-31 00:00:00+00:00,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225,1.935944759335448e-05,56894.896875
2021-04-01 00:00:00+00:00,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792,0.0029992328786879927,56983.0828125
2021-04-02 00:00:00+00:00,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620,0.004870090844088338,56890.144140625
2021-04-03 00:00:00+00:00,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484,-0.030439981167968613,56805.2228515625
2021-04-04 00:00:00+00:00,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970,0.01984664313237848,56947.790625
2021-04-05 00:00:00+00:00,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115,0.005081207326213134,57060.439453125
2021-04-06 00:00:00+00:00,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988,-0.01476389754962159,57026.5126953125
2021-04-07 00:00:00+00:00,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584,-0.037528870853164246,56936.0134765625
2021-04-08 00:00:00+00:00,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641,0.03978767570422682,56934.878515625
2021-04-09 00:00:00+00:00,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546,-0.001354549836114697,56931.446484375
2021-04-10 00:00:00+00:00,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525,0.02623419809666497,57044.937109375
2021-04-11 00:00:00+00:00,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580,0.006862304387402612,57328.728125
2021-04-12 00:00:00+00:00,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519,-0.005187618998143358,57586.453515625
2021-04-13 00:00:00+00:00,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362,0.05852714345026763,58122.9130859375
2021-04-14 00:00:00+00:00,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687,-0.006219938149170958,58693.18984375
2021-04-15 00:00:00+00:00,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579,0.003232251116976691,59102.0248046875
2021-04-16 00:00:00+00:00,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468,-0.027886621874568536,59381.988671875
2021-04-17 00:00:00+00:00,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198,-0.014542926101405163,59618.6423828125
2021-04-18 00:00:00+00:00,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758,-0.07647243109811933,59541.9416015625
2021-04-19 00:00:00+00:00,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159,-0.008788979117796622,59382.2703125
2021-04-20 00:00:00+00:00,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955,0.013347500558966063,59259.9802734375
2021-04-21 00:00:00+00:00,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466,-0.04651974554182734,59000.4943359375
2021-04-22 00:00:00+00:00,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778,-0.040581883746807136,58619.3923828125
2021-04-23 00:00:00+00:00,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320,-0.013001302685204313,58293.88046875
2021-04-24 00:00:00+00:00,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781,-0.020620437180110716,57858.49609375
2021-04-25 00:00:00+00:00,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240,-0.02113272327896639,57355.81484375
2021-04-26 00:00:00+00:00,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825,0.09747970680195452,57147.2845703125
2021-04-27 00:00:00+00:00,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757,0.018548319148653767,57096.4935546875
2021-04-28 00:00:00+00:00,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955,-0.0037942553737364284,56921.5310546875
2021-04-29 00:00:00+00:00,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780,-0.023429673825133245,56687.036328125
2021-04-30 00:00:00+00:00,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985,0.07541518772096198,56584.8833984375
2021-05-01 00:00:00+00:00,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360,0.0013475723603123622,56466.0376953125
2021-05-02 00:00:00+00:00,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335,-0.020916047590224387,56302.9189453125
2021-05-03 00:00:00+00:00,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031,0.010001102205402288,55987.7607421875
2021-05-04 00:00:00+00:00,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967,-0.06999363622377694,55498.9529296875
2021-05-05 00:00:00+00:00,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747,0.0738970864744769,55204.452734375
2021-05-06 00:00:00+00:00,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106,-0.018055093557641698,54945.6390625
2021-05-07 00:00:00+00:00,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376,0.016877096781434925,54779.2681640625
2021-05-08 00:00:00+00:00,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634,0.02492161970278964,54908.6478515625
2021-05-09 00:00:00+00:00,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347,-0.009765628034028508,55034.050390625
2021-05-10 00:00:00+00:00,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298,-0.041595541159714526,55003.388671875
2021-05-11 00:00:00+00:00,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325,0.015009957344289305,55143.312890625
2021-05-12 00:00:00+00:00,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907,-0.142967146773037,55012.7259765625
2021-05-13 00:00:00+00:00,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926,0.011442928110092723,54943.8529296875
2021-05-14 00:00:00+00:00,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453,0.003300186759766157,54935.336328125
2021-05-15 00:00:00+00:00,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474,-0.06459870319528385,54823.1330078125
2021-05-16 00:00:00+00:00,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555,-0.006525257090234029,54444.8482421875
2021-05-17 00:00:00+00:00,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450,-0.0648839844864655,53870.06796875
2021-05-18 00:00:00+00:00,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084,-0.014531934084628221,53274.3029296875
2021-05-19 00:00:00+00:00,42944.9765625,43546.1171875,30681.49609375,37002.44140625,126358098747,-0.14810707635188664,52446.66953125
2021-05-20 00:00:00+00:00,36753.66796875,42462.984375,35050.6171875,40782.73828125,88281943359,0.0972750161239599,51598.29765625
2021-05-21 00:00:00+00:00,40596.94921875,42172.171875,33616.453125,37304.69140625,82051616861,-0.08913981683679192,50572.1296875
2021-05-22 00:00:00+00:00,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240,0.006198237437243979,49617.407421875
2021-05-23 00:00:00+00:00,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361,-0.07654564579833298,48495.921875
2021-05-24 00:00:00+00:00,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098,0.10722243682664231,47764.5439453125
2021-05-25 00:00:00+00:00,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803,-0.007878782581024249,46813.4546875
2021-05-26 00:00:00+00:00,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160,0.022961565812768543,45958.3388671875
2021-05-27 00:00:00+00:00,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721,-0.02205718107153495,45012.3671875
2021-05-28 00:00:00+00:00,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952,-0.07393611150144239,43857.05859375
2021-05-29 00:00:00+00:00,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335,-0.030765691542153004,42676.24609375
2021-05-30 00:00:00+00:00,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921,0.03021994407898626,41667.1626953125
2021-05-31 00:00:00+00:00,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639,0.04533591723246495,40698.5767578125
2021-06-01 00:00:00+00:00,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297,-0.01750785357311659,40075.2962890625
2021-06-02 00:00:00+00:00,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190,0.023977788702313877,39468.245703125
2021-06-03 00:00:00+00:00,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427,0.042556616951370016,38934.6572265625
2021-06-04 00:00:00+00:00,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187,-0.06084038726712561,38441.3681640625
2021-06-05 00:00:00+00:00,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399,-0.03706474257477646,37896.1630859375
2021-06-06 00:00:00+00:00,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585,0.008693599850188834,37512.4064453125
2021-06-07 00:00:00+00:00,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663,-0.06633285563534304,37044.9716796875
2021-06-08 00:00:00+00:00,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,-0.002627775063457771,36868.48125
2021-06-09 00:00:00+00:00,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,0.10947410238213756,36696.600390625
2021-06-10 00:00:00+00:00,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,-0.017354742993128305,36666.495703125
2021-06-11 00:00:00+00:00,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,0.01706757841598614,36656.383984375
2021-06-12 00:00:00+00:00,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,-0.048904195040405544,36695.4806640625
2021-06-13 00:00:00+00:00,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,0.09505680129465752,36715.074609375
2021-06-14 00:00:00+00:00,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,0.028258787966320687,36805.8873046875
2021-06-15 00:00:00+00:00,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,0.004658453327527578,36861.4908203125
2021-06-16 00:00:00+00:00,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,-0.052307031596144006,36856.9955078125
2021-06-17 00:00:00+00:00,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,-0.007684760787668957,36974.7904296875
2021-06-18 00:00:00+00:00,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,-0.0614015913917366,37033.3494140625
2021-06-19 00:00:00+00:00,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,-0.004800219817294286,37030.2365234375
2021-06-20 00:00:00+00:00,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,0.002311625313791574,36948.50859375
2021-06-21 00:00:00+00:00,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,-0.119521795848678,36698.09697265625
2021-06-22 00:00:00+00:00,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,0.02583304760939311,36444.62099609375
2021-06-23 00:00:00+00:00,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,0.036766675155613146,36170.33408203125
2021-06-24 00:00:00+00:00,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,0.02747569985764334,36058.73564453125
2021-06-25 00:00:00+00:00,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,-0.09130465397426267,35863.0267578125
2021-06-26 00:00:00+00:00,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,0.01718823840092292,35679.2216796875
2021-06-27 00:00:00+00:00,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,0.0737472744793095,35733.6685546875
2021-06-28 00:00:00+00:00,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,-0.006233262455755746,35781.7537109375
2021-06-29 00:00:00+00:00,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,0.040785121124139886,35707.8865234375
2021-06-30 00:00:00+00:00,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,-0.02332520296585249,35624.7984375
2021-07-01 00:00:00+00:00,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,-0.04281824560087459,35436.684375
2021-07-02 00:00:00+00:00,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,0.00963202091343982,35353.9109375
2021-07-03 00:00:00+00:00,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,0.02250494802134513,35132.4453125
2021-07-04 00:00:00+00:00,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,0.017703918010918154,34885.910546875
2021-07-05 00:00:00+00:00,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,-0.044674756261667475,34552.897265625
2021-07-06 00:00:00+00:00,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,0.014392210079461632,34347.30390625
2021-07-07 00:00:00+00:00,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,-0.011157826650301255,34137.3951171875
2021-07-08 00:00:00+00:00,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,-0.029311778537964177,33991.9013671875
2021-07-09 00:00:00+00:00,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,0.027617363447873237,33901.0083984375
2021-07-10 00:00:00+00:00,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,-0.0082442012335933,33792.11953125
2021-07-11 00:00:00+00:00,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,0.02124225267387487,33920.29423828125
2021-07-12 00:00:00+00:00,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,-0.032180926347831,33952.80361328125
2021-07-13 00:00:00+00:00,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,-0.013782086425800635,33901.753515625
2021-07-14 00:00:00+00:00,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,0.0036725998364308425,33809.7490234375
2021-07-15 00:00:00+00:00,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,-0.032249468356842406,33816.89658203125
2021-07-16 00:00:00+00:00,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,-0.01136653085848622,33778.65966796875
2021-07-17 00:00:00+00:00,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,0.003543169217346287,33622.830859375
2021-07-18 00:00:00+00:00,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,0.008329203113175575,33490.95458984375
